date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:48	9737/9737	---M--	200	added ('OK')	text/plain	etag:%222609-5b7af3e2f4b80%22	https://tiengnhatcolam.vn/robots.txt		(from )
10:58:48	97089/97089	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:49%20GMT	https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/indexbf65.html	(from )
10:58:49	140936/140936	---M--	200	added ('OK')	text/css	etag:%2222688-579c569142780%22	https://tiengnhatcolam.vn/css/bootstrap.min.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/css/bootstrap.min.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:49	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-579c569142780%22	https://tiengnhatcolam.vn/css/font-awesome.min.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/css/font-awesome.min.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:49	1776/1776	---M--	200	added ('OK')	text/css	etag:%226f0-579c569142780%22	https://tiengnhatcolam.vn/css/slick.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/css/slick.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:49	3158/3158	---M--	200	added ('OK')	text/css	etag:%22c56-579c569142780%22	https://tiengnhatcolam.vn/css/slick-theme.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/css/slick-theme.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:49	55461/55461	---M--	200	added ('OK')	text/css	etag:%22d8a5-5e8b1b33d8a66%22	https://tiengnhatcolam.vn/css/styles.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/css/styles.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:50	3184/3184	---M--	200	added ('OK')	text/css	etag:%22c70-57b9373c12500%22	https://tiengnhatcolam.vn/owl-carousel/assets/owl.carousel.min.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/owl-carousel/assets/owl.carousel.min.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:50	846/846	---M--	200	added ('OK')	text/css	etag:%2234e-57b9373c12500%22	https://tiengnhatcolam.vn/owl-carousel/assets/owl.theme.default.min.css	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/owl-carousel/assets/owl.theme.default.min.css	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:50	3997/3997	---M--	200	added ('OK')	image/png	etag:%22f9d-57b412dbcec80%22	https://tiengnhatcolam.vn/storage/settings/November2018/09BdGPxJ0MBY44gTRIEe.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/settings/November2018/09BdGPxJ0MBY44gTRIEe.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:51	48805/48805	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:51%20GMT	https://tiengnhatcolam.vn/khoa-hoc	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:51	39702/39702	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:51%20GMT	https://tiengnhatcolam.vn/khoa-hoc/don	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/don.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:51	97089/97089	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:51%20GMT	https://tiengnhatcolam.vn/	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/index.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:52	31856/31856	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:52%20GMT	https://tiengnhatcolam.vn/khoa-hoc/combo	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/combo.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:52	29768/29768	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:52%20GMT	https://tiengnhatcolam.vn/tin-tuc	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/tin-tuc.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:52	31287/31287	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:53%20GMT	https://tiengnhatcolam.vn/danh-muc/1-kinh-nghiem-hoc-tieng-nhat	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/danh-muc/1-kinh-nghiem-hoc-tieng-nhat.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:52	31223/31223	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:53%20GMT	https://tiengnhatcolam.vn/danh-muc/2-van-hoa-nhat-ban	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/danh-muc/2-van-hoa-nhat-ban.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:53	27331/27331	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:53%20GMT	https://tiengnhatcolam.vn/danh-muc/3-tin-tuc-su-kien	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/danh-muc/3-tin-tuc-su-kien.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:53	26911/26911	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:53%20GMT	https://tiengnhatcolam.vn/cam-nhan-cua-hoc-vien	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/cam-nhan-cua-hoc-vien.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:53	23905/23905	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:53%20GMT	https://tiengnhatcolam.vn/lien-he	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/lien-he.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:53	30712/30712	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:54%20GMT	https://tiengnhatcolam.vn/ho-tro	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/ho-tro.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:53	1929/1929	---M--	200	added ('OK')	image/png	etag:%22789-579c569142780%22	https://tiengnhatcolam.vn/images/icon-phone.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/icon-phone.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:54	22637/22637	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:54%20GMT	https://tiengnhatcolam.vn/password/reset	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/password/reset.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:54	1192/1192	---M-Z	302	error ('Found')	text/html	date:Thu,%2016%20Mar%202023%2003:58:54%20GMT	https://tiengnhatcolam.vn/login/facebook	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/login/facebook	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:54	4631/4631	---M--	200	added ('OK')	image/png	etag:%221217-57aca841c8f80%22	https://tiengnhatcolam.vn/images/facebook_login.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/facebook_login.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:55	1468/1468	---M-Z	302	error ('Found')	text/html	date:Thu,%2016%20Mar%202023%2003:58:55%20GMT	https://tiengnhatcolam.vn/login/google	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/login/google	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:55	4882/4882	---M--	200	added ('OK')	image/png	etag:%221312-57aca87360480%22	https://tiengnhatcolam.vn/images/google_login.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/google_login.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:55	109540/109540	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2016%20Mar%202023%2003:58:56%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/Code/connect.facebook.net/en_US/fbevents.js	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:55	6288/6288	---M--	200	added ('OK')	image/png	etag:%221890-5af83b2bf2080%22	https://tiengnhatcolam.vn/images/14-9-2020/bg_btom.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/bg_btom.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:56	64223/64223	---M--	200	added ('OK')	image/jpeg	etag:%22fadf-5af83a8601900%22	https://tiengnhatcolam.vn/images/14-9-2020/bg_top.jpg	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/bg_top.jpg	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:56	139603/139603	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:57%20GMT	https://tiengnhatcolam.vn/khoa-hoc/17-khoa-hoc-n5	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/17-khoa-hoc-n5.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:57	2552/2552	---M--	200	added ('OK')	image/png	etag:%229f8-5af83c9563540%22	https://tiengnhatcolam.vn/images/14-9-2020/ca1.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/ca1.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:57	2747/2747	---M--	200	added ('OK')	image/png	etag:%22abb-5af83c983fc00%22	https://tiengnhatcolam.vn/images/14-9-2020/ca2.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/ca2.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:57	59006/59006	---M--	200	added ('OK')	image/png	etag:%22e67e-5af8cfccb08c0%22	https://tiengnhatcolam.vn/images/14-9-2020/img_slide.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/img_slide.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:57	217168/217168	---M--	200	added ('OK')	image/png	etag:%2235050-5d6dc328a0273%22	https://tiengnhatcolam.vn/storage/courses/January2022/TBc1lDFWLnLjNVnabBQl.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/courses/January2022/TBc1lDFWLnLjNVnabBQl.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:58	353481/353481	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:58%20GMT	https://tiengnhatcolam.vn/khoa-hoc/22-khoa-hoc-n2-full	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/22-khoa-hoc-n2-full.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:58	24971/24971	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:58%20GMT	https://tiengnhatcolam.vn/thanh-toan/22-khoa-hoc-n2-full	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/thanh-toan/22-khoa-hoc-n2-full.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:58	234826/234826	---M--	200	added ('OK')	image/png	etag:%223954a-5c8411efb6202%22	https://tiengnhatcolam.vn/storage/courses/July2021/Fit3H0FpOzsQYa9oFk99.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/courses/July2021/Fit3H0FpOzsQYa9oFk99.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:59	344582/344582	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:59%20GMT	https://tiengnhatcolam.vn/khoa-hoc/21-khoa-hoc-n3-full	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/21-khoa-hoc-n3-full.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:59	24971/24971	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:58:59%20GMT	https://tiengnhatcolam.vn/thanh-toan/21-khoa-hoc-n3-full	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/thanh-toan/21-khoa-hoc-n3-full.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:58:59	215037/215037	---M--	200	added ('OK')	image/png	etag:%22347fd-5c8411e68845b%22	https://tiengnhatcolam.vn/storage/courses/July2021/TZH39knPX8kOg0NGxlCZ.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/courses/July2021/TZH39knPX8kOg0NGxlCZ.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:00	132876/132876	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:00%20GMT	https://tiengnhatcolam.vn/khoa-hoc/18-khoa-hoc-n4-full	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/18-khoa-hoc-n4-full.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:00	24966/24966	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:01%20GMT	https://tiengnhatcolam.vn/thanh-toan/18-khoa-hoc-n4-full	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/thanh-toan/18-khoa-hoc-n4-full.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:00	1640/1640	---M--	200	added ('OK')	image/png	etag:%22668-5af919d326e80%22	https://tiengnhatcolam.vn/images/free.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/free.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:01	215037/215037	---M--	200	added ('OK')	image/png	etag:%22347fd-5e667e4172fcd%22	https://tiengnhatcolam.vn/storage/courses/July2021/TZH39knPX8kOg0NGxlCZ.png.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/courses/July2021/TZH39knPX8kOg0NGxlCZ.png.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:01	135214/135214	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:01%20GMT	https://tiengnhatcolam.vn/khoa-hoc/25-khoa-on-thi-d6-2	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/25-khoa-on-thi-d6-2.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:01	240175/240175	---M--	200	added ('OK')	image/png	etag:%223aa2f-5c8411bbc9e3f%22	https://tiengnhatcolam.vn/storage/courses/July2021/Hk6LznJ69b6XouRVTWlP.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/courses/July2021/Hk6LznJ69b6XouRVTWlP.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:02	139608/139608	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:02%20GMT	https://tiengnhatcolam.vn/khoa-hoc/17-khoa-hoc-n5-free	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/17-khoa-hoc-n5-free.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:02	240175/240175	---M--	200	added ('OK')	image/png	etag:%223aa2f-5e70d664ec58f%22	https://tiengnhatcolam.vn/storage/courses/July2021/Hk6LznJ69b6XouRVTWlP.png.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/courses/July2021/Hk6LznJ69b6XouRVTWlP.png.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:02	142617/142617	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:03%20GMT	https://tiengnhatcolam.vn/khoa-hoc/26-khoa-on-thi-d6-1	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/26-khoa-on-thi-d6-1.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:02	399/399	---M--	200	added ('OK')	image/svg+xml	etag:%2218f-5ae8ef5718580%22	https://tiengnhatcolam.vn/images/4-9-2020/time.svg	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/4-9-2020/time.svg	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:02	206244/206244	---M--	200	added ('OK')	image/png	etag:%22325a4-5c84124b7f702%22	https://tiengnhatcolam.vn/storage/packages/July2021/rdsdTWuKpLx1Ir1e1tVH.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/packages/July2021/rdsdTWuKpLx1Ir1e1tVH.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:03	26367/26367	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:03%20GMT	https://tiengnhatcolam.vn/khoa-hoc/package/10-n3-n2	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/package/10-n3-n2.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:03	24952/24952	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:04%20GMT	https://tiengnhatcolam.vn/thanh-toan/package/10-n3-n2	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/thanh-toan/package/10-n3-n2.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:04	247390/247390	---M--	200	added ('OK')	image/png	etag:%223c65e-5d6e246285f06%22	https://tiengnhatcolam.vn/storage/packages/January2022/jA3MjQOh1XtIwyK9afpk.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/packages/January2022/jA3MjQOh1XtIwyK9afpk.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:04	28214/28214	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:04%20GMT	https://tiengnhatcolam.vn/khoa-hoc/package/12-n4-n3-n2	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/package/12-n4-n3-n2.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:04	24961/24961	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:05%20GMT	https://tiengnhatcolam.vn/thanh-toan/package/12-n4-n3-n2	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/thanh-toan/package/12-n4-n3-n2.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:04	230943/230943	---M--	200	added ('OK')	image/png	etag:%223861f-5c84123f994bb%22	https://tiengnhatcolam.vn/storage/packages/July2021/Z1nmm5AoaIsG8eHqPVdS.png	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/storage/packages/July2021/Z1nmm5AoaIsG8eHqPVdS.png	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:05	26371/26371	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:05%20GMT	https://tiengnhatcolam.vn/khoa-hoc/package/7-combo-n4-n3	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/khoa-hoc/package/7-combo-n4-n3.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:05	24971/24971	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2003:59:05%20GMT	https://tiengnhatcolam.vn/thanh-toan/package/7-combo-n4-n3	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/thanh-toan/package/7-combo-n4-n3.html	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:05	44718/44718	---M--	200	added ('OK')	image/jpeg	etag:%22aeae-5af8f1ad67640%22	https://tiengnhatcolam.vn/images/14-9-2020/video-n4.jpg	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/video-n4.jpg	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:05	1154/1154	---M--	200	added ('OK')	image/svg+xml	etag:%22482-5af8f05520a00%22	https://tiengnhatcolam.vn/images/14-9-2020/i-play.svg	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/i-play.svg	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
10:59:05	35989/35989	---M--	200	added ('OK')	image/jpeg	etag:%228c95-5af8f1aa8af80%22	https://tiengnhatcolam.vn/images/14-9-2020/video-n3.jpg	C:/My%20Web%20Sites/Code/tiengnhatcolam.vn/images/14-9-2020/video-n3.jpg	(from https://tiengnhatcolam.vn/?fbclid=IwAR0Y5WP3AOd3vHvIfDrsGxPqIEBbLyBq7r0a83idEAMhJ-2xFIyQYwuObKg)
